datetime,count
2011-04-23 06:00:00,16.94
2011-04-23 07:00:00,60.87
2011-04-23 08:00:00,46.95
2011-04-23 09:00:00,62.42
2011-04-23 10:00:00,161.98
2011-04-23 11:00:00,99.3
2011-04-23 12:00:00,136.33
2011-04-23 13:00:00,146.5
2011-04-23 14:00:00,189.16
2011-04-23 15:00:00,236.79
2011-04-23 16:00:00,249.66
2011-04-23 17:00:00,273.55
2011-04-23 18:00:00,257.4
2011-04-23 19:00:00,175.21
2011-04-23 20:00:00,124.9
2011-04-23 21:00:00,123.56
2011-04-23 22:00:00,109.28
2011-04-23 23:00:00,80.48
2011-04-24 00:00:00,47.33
2011-04-24 01:00:00,32.86
2011-04-24 02:00:00,31.67
2011-04-24 03:00:00,27.43
2011-04-24 04:00:00,10.43
2011-04-24 05:00:00,12.1
2011-04-24 06:00:00,10.31
2011-04-24 07:00:00,100.34
2011-04-24 08:00:00,128.72
2011-04-24 09:00:00,159.91
2011-04-24 10:00:00,257.82
2011-04-24 11:00:00,306.66
2011-04-24 12:00:00,316.88
2011-04-24 13:00:00,314.83
2011-04-24 14:00:00,331.27
2011-04-24 15:00:00,317.56
2011-04-24 16:00:00,349.43
2011-04-24 17:00:00,327.38
2011-04-24 18:00:00,305.93
2011-04-24 19:00:00,165.06
2011-04-24 20:00:00,133.33
2011-04-24 21:00:00,88.5
2011-04-24 22:00:00,68.57
2011-04-24 23:00:00,61.42
2011-04-25 00:00:00,24.03
2011-04-25 01:00:00,12.73
2011-04-25 02:00:00,9.38
2011-04-25 03:00:00,4.66
2011-04-25 04:00:00,4.33
2011-04-25 05:00:00,14.03
2011-04-25 06:00:00,56.8
2011-04-25 07:00:00,190.85
2011-04-25 08:00:00,331.55
2011-04-25 09:00:00,157.51
2011-04-25 10:00:00,116.63
2011-04-25 11:00:00,120.81
2011-04-25 12:00:00,139.87
2011-04-25 13:00:00,146.94
2011-04-25 14:00:00,151.02
2011-04-25 15:00:00,154.61
2011-04-25 16:00:00,210.72
2011-04-25 17:00:00,400.5
2011-04-25 18:00:00,391.43
2011-04-25 19:00:00,295.8
2011-04-25 20:00:00,188.17
2011-04-25 21:00:00,149.56
2011-04-25 22:00:00,108.02
2011-04-25 23:00:00,58.45
2011-04-26 00:00:00,25.55
2011-04-26 01:00:00,12.77
2011-04-26 02:00:00,6.78
2011-04-26 03:00:00,4.08
2011-04-26 04:00:00,4.55
2011-04-26 05:00:00,9.53
2011-04-26 06:00:00,52.45
2011-04-26 07:00:00,210.33
2011-04-26 08:00:00,344.37
2011-04-26 09:00:00,136.74
2011-04-26 10:00:00,112.7
2011-04-26 11:00:00,120.11
2011-04-26 12:00:00,134.11
2011-04-26 13:00:00,142.73
2011-04-26 14:00:00,139.11
2011-04-26 15:00:00,133.2
2011-04-26 16:00:00,209.85
2011-04-26 17:00:00,401.31
2011-04-26 18:00:00,394.8
2011-04-26 19:00:00,263.75
2011-04-26 20:00:00,180.81
2011-04-26 21:00:00,141.02
2011-04-26 22:00:00,113.61
2011-04-26 23:00:00,63.72
2011-04-27 00:00:00,25.81
2011-04-27 01:00:00,13.78
2011-04-27 02:00:00,7.54
2011-04-27 03:00:00,4.12
2011-04-27 04:00:00,4.16
2011-04-27 05:00:00,9.28
2011-04-27 06:00:00,52.08
2011-04-27 07:00:00,200.54
2011-04-27 08:00:00,338.98
2011-04-27 09:00:00,139.01
2011-04-27 10:00:00,94.2
2011-04-27 11:00:00,93.92
2011-04-27 12:00:00,113.57
2011-04-27 13:00:00,107.99
2011-04-27 14:00:00,130.06
2011-04-27 15:00:00,132.08
2011-04-27 16:00:00,202.25
2011-04-27 17:00:00,278.48
2011-04-27 18:00:00,269.58
2011-04-27 19:00:00,269.99
2011-04-27 20:00:00,164.13
2011-04-27 21:00:00,132.56
2011-04-27 22:00:00,99.14
2011-04-27 23:00:00,61.04
2011-04-28 00:00:00,31.89
2011-04-28 01:00:00,15.47
2011-04-28 02:00:00,7.93
2011-04-28 03:00:00,5.6
2011-04-28 04:00:00,4.83
2011-04-28 05:00:00,8.96
2011-04-28 06:00:00,54.75
2011-04-28 07:00:00,198.33
2011-04-28 08:00:00,353.54
2011-04-28 09:00:00,150.41
2011-04-28 10:00:00,98.09
2011-04-28 11:00:00,101.73
2011-04-28 12:00:00,111.76
2011-04-28 13:00:00,110.77
2011-04-28 14:00:00,103.56
2011-04-28 15:00:00,138.33
2011-04-28 16:00:00,182.09
2011-04-28 17:00:00,367.63
2011-04-28 18:00:00,360.49
2011-04-28 19:00:00,267.29
2011-04-28 20:00:00,167.06
2011-04-28 21:00:00,140.05
2011-04-28 22:00:00,107.13
2011-04-28 23:00:00,80.45
2011-04-29 00:00:00,38.85
2011-04-29 01:00:00,22.46
2011-04-29 02:00:00,16.32
2011-04-29 03:00:00,6.46
2011-04-29 04:00:00,5.25
2011-04-29 05:00:00,12.1
2011-04-29 06:00:00,51.2
2011-04-29 07:00:00,206.97
2011-04-29 08:00:00,359.54
2011-04-29 09:00:00,198.24
2011-04-29 10:00:00,148.69
2011-04-29 11:00:00,175.02
2011-04-29 12:00:00,199.88
2011-04-29 13:00:00,199.46
2011-04-29 14:00:00,211.68
2011-04-29 15:00:00,196.07
2011-04-29 16:00:00,198.33
2011-04-29 17:00:00,323.1
2011-04-29 18:00:00,329.14
2011-04-29 19:00:00,211.03
2011-04-29 20:00:00,151.66
2011-04-29 21:00:00,123.74
2011-04-29 22:00:00,90.14
2011-04-29 23:00:00,49.3
2011-04-30 00:00:00,38.03
2011-04-30 01:00:00,30.38
2011-04-30 02:00:00,26.28
2011-04-30 03:00:00,18.58
2011-04-30 04:00:00,5.71
2011-04-30 05:00:00,5.1
2011-04-30 06:00:00,20.99
2011-04-30 07:00:00,35.25
2011-04-30 08:00:00,64.78
2011-04-30 09:00:00,164.4
2011-04-30 10:00:00,234.01
2011-04-30 11:00:00,274.66
2011-04-30 12:00:00,289.89
2011-04-30 13:00:00,288.16
2011-04-30 14:00:00,284.07
2011-04-30 15:00:00,290.35
2011-04-30 16:00:00,301.39
2011-04-30 17:00:00,309.41
2011-04-30 18:00:00,297.83
2011-04-30 19:00:00,225.56
2011-04-30 20:00:00,123.47
2011-04-30 21:00:00,100.11
2011-04-30 22:00:00,80.93
2011-04-30 23:00:00,56.33
2011-05-20 00:00:00,44.2
2011-05-20 01:00:00,19.7
2011-05-20 02:00:00,12.48
2011-05-20 03:00:00,5.47
2011-05-20 04:00:00,5.04
2011-05-20 05:00:00,22.63
2011-05-20 06:00:00,86.27
2011-05-20 07:00:00,277.86
2011-05-20 08:00:00,446.73
2011-05-20 09:00:00,215.5
2011-05-20 10:00:00,162.93
2011-05-20 11:00:00,179.96
2011-05-20 12:00:00,249.56
2011-05-20 13:00:00,226.74
2011-05-20 14:00:00,241.43
2011-05-20 15:00:00,257.98
2011-05-20 16:00:00,353.045
2011-05-20 17:00:00,450.04
2011-05-20 18:00:00,480.02
2011-05-20 19:00:00,310.58
2011-05-20 20:00:00,229.04
2011-05-20 21:00:00,200.64
2011-05-20 22:00:00,140.16
2011-05-20 23:00:00,117.1
2011-05-21 00:00:00,101.07
2011-05-21 01:00:00,76.63
2011-05-21 02:00:00,58.8
2011-05-21 03:00:00,29.33
2011-05-21 04:00:00,7.88
2011-05-21 05:00:00,9.55
2011-05-21 06:00:00,22.96
2011-05-21 07:00:00,50.19
2011-05-21 08:00:00,129.49
2011-05-21 09:00:00,209.52
2011-05-21 10:00:00,277.6
2011-05-21 11:00:00,374.91
2011-05-21 12:00:00,379.29
2011-05-21 13:00:00,396.3
2011-05-21 14:00:00,392.95
2011-05-21 15:00:00,398.72
2011-05-21 16:00:00,395.56
2011-05-21 17:00:00,362.6266666666667
2011-05-21 18:00:00,349.57
2011-05-21 19:00:00,320.46
2011-05-21 20:00:00,231.3
2011-05-21 21:00:00,208.25
2011-05-21 22:00:00,141.17
2011-05-21 23:00:00,121.53
2011-05-22 00:00:00,101.02
2011-05-22 01:00:00,66.6
2011-05-22 02:00:00,56.92
2011-05-22 03:00:00,30.86
2011-05-22 04:00:00,11.72
2011-05-22 05:00:00,12.45
2011-05-22 06:00:00,11.85
2011-05-22 07:00:00,41.31
2011-05-22 08:00:00,89.28
2011-05-22 09:00:00,175.71
2011-05-22 10:00:00,272.55
2011-05-22 11:00:00,383.24
2011-05-22 12:00:00,384.53
2011-05-22 13:00:00,395.53
2011-05-22 14:00:00,331.48
2011-05-22 15:00:00,386.69
2011-05-22 16:00:00,387.87
2011-05-22 17:00:00,364.565
2011-05-22 18:00:00,339.15
2011-05-22 19:00:00,308.4
2011-05-22 20:00:00,238.91
2011-05-22 21:00:00,177.82
2011-05-22 22:00:00,128.23
2011-05-22 23:00:00,92.99
2011-05-23 00:00:00,26.16
2011-05-23 01:00:00,16.74
2011-05-23 02:00:00,6.9
2011-05-23 03:00:00,4.24
2011-05-23 04:00:00,5.74
2011-05-23 05:00:00,17.48
2011-05-23 06:00:00,84.68
2011-05-23 07:00:00,251.04
2011-05-23 08:00:00,380.43
2011-05-23 09:00:00,187.69
2011-05-23 10:00:00,122.27
2011-05-23 11:00:00,148.93
2011-05-23 12:00:00,187.49
2011-05-23 13:00:00,192.11
2011-05-23 14:00:00,161.92
2011-05-23 15:00:00,163.2
2011-05-23 16:00:00,280.05
2011-05-23 17:00:00,452.2
2011-05-23 18:00:00,488.25
2011-05-23 19:00:00,367.89
2011-05-23 20:00:00,231.53
2011-05-23 21:00:00,128.47
2011-05-23 22:00:00,137.37
2011-05-23 23:00:00,64.37
2011-05-24 00:00:00,21.66
2011-05-24 01:00:00,12.06
2011-05-24 02:00:00,7.2
2011-05-24 03:00:00,4.3
2011-05-24 04:00:00,5.44
2011-05-24 05:00:00,17.87
2011-05-24 06:00:00,104.76
2011-05-24 07:00:00,162.33
2011-05-24 08:00:00,319.77
2011-05-24 09:00:00,201.3
2011-05-24 10:00:00,122.31
2011-05-24 11:00:00,148.16
2011-05-24 12:00:00,191.61
2011-05-24 13:00:00,191.36
2011-05-24 14:00:00,159.06
2011-05-24 15:00:00,177.8
2011-05-24 16:00:00,289.52
2011-05-24 17:00:00,460.55
2011-05-24 18:00:00,496.37
2011-05-24 19:00:00,354.21
2011-05-24 20:00:00,277.55
2011-05-24 21:00:00,222.92
2011-05-24 22:00:00,77.17
2011-05-24 23:00:00,78.58
2011-05-25 00:00:00,25.63
2011-05-25 01:00:00,13.04
2011-05-25 02:00:00,8.62
2011-05-25 03:00:00,4.67
2011-05-25 04:00:00,4.98
2011-05-25 05:00:00,21.96
2011-05-25 06:00:00,95.02
2011-05-25 07:00:00,308.45
2011-05-25 08:00:00,443.23
2011-05-25 09:00:00,209.46
2011-05-25 10:00:00,131.5
2011-05-25 11:00:00,151.96
2011-05-25 12:00:00,201.14
2011-05-25 13:00:00,190.99
2011-05-25 14:00:00,161.22
2011-05-25 15:00:00,168.1
2011-05-25 16:00:00,286.72
2011-05-25 17:00:00,535.63
2011-05-25 18:00:00,510.17
2011-05-25 19:00:00,394.45
2011-05-25 20:00:00,298.89
2011-05-25 21:00:00,212.24
2011-05-25 22:00:00,154.16
2011-05-25 23:00:00,84.73
2011-05-26 00:00:00,64.23
2011-05-26 01:00:00,25.42
2011-05-26 02:00:00,10.73
2011-05-26 03:00:00,5.46
2011-05-26 04:00:00,5.45
2011-05-26 05:00:00,19.51
2011-05-26 06:00:00,86.2
2011-05-26 07:00:00,239.14
2011-05-26 08:00:00,438.97
2011-05-26 09:00:00,204.62
2011-05-26 10:00:00,119.0
2011-05-26 11:00:00,149.19
2011-05-26 12:00:00,193.8
2011-05-26 13:00:00,171.17
2011-05-26 14:00:00,163.84
2011-05-26 15:00:00,166.18
2011-05-26 16:00:00,267.88
2011-05-26 17:00:00,505.51
2011-05-26 18:00:00,476.28
2011-05-26 19:00:00,362.05
2011-05-26 20:00:00,292.78
2011-05-26 21:00:00,207.69
2011-05-26 22:00:00,154.99
2011-05-26 23:00:00,117.51
2011-05-27 00:00:00,67.94
2011-05-27 01:00:00,26.26
2011-05-27 02:00:00,15.51
2011-05-27 03:00:00,6.19
2011-05-27 04:00:00,5.82
2011-05-27 05:00:00,26.14
2011-05-27 06:00:00,101.38
2011-05-27 07:00:00,271.22
2011-05-27 08:00:00,459.5
2011-05-27 09:00:00,219.72
2011-05-27 10:00:00,155.54
2011-05-27 11:00:00,166.8
2011-05-27 12:00:00,220.3
2011-05-27 13:00:00,220.34
2011-05-27 14:00:00,213.75
2011-05-27 15:00:00,215.79
2011-05-27 16:00:00,344.0175
2011-05-27 17:00:00,529.33
2011-05-27 18:00:00,447.52
2011-05-27 19:00:00,283.04
2011-05-27 20:00:00,209.22
2011-05-27 21:00:00,168.09
2011-05-27 22:00:00,144.01
2011-05-27 23:00:00,122.68
2011-05-28 00:00:00,103.25
2011-05-28 01:00:00,80.98
2011-05-28 02:00:00,57.46
2011-05-28 03:00:00,28.98
2011-05-28 04:00:00,8.35
2011-05-28 05:00:00,10.08
2011-05-28 06:00:00,25.38
2011-05-28 07:00:00,47.2
2011-05-28 08:00:00,112.21
2011-05-28 09:00:00,206.42
2011-05-28 10:00:00,294.39
2011-05-28 11:00:00,378.17
2011-05-28 12:00:00,376.92
2011-05-28 13:00:00,390.02
2011-05-28 14:00:00,381.21
2011-05-28 15:00:00,417.83
2011-05-28 16:00:00,402.71
2011-05-28 17:00:00,394.97
2011-05-28 18:00:00,333.15
2011-05-28 19:00:00,287.32
2011-05-28 20:00:00,270.96
2011-05-28 21:00:00,209.08
2011-05-28 22:00:00,172.6
2011-05-28 23:00:00,141.42
2011-05-29 00:00:00,109.55
2011-05-29 01:00:00,82.52
2011-05-29 02:00:00,59.73
2011-05-29 03:00:00,28.76
2011-05-29 04:00:00,9.84
2011-05-29 05:00:00,12.46
2011-05-29 06:00:00,13.42
2011-05-29 07:00:00,30.69
2011-05-29 08:00:00,78.26
2011-05-29 09:00:00,126.07
2011-05-29 10:00:00,219.27
2011-05-29 11:00:00,286.34
2011-05-29 12:00:00,326.76
2011-05-29 13:00:00,391.38
2011-05-29 14:00:00,373.79
2011-05-29 15:00:00,375.31
2011-05-29 16:00:00,357.42
2011-05-29 17:00:00,337.99
2011-05-29 18:00:00,258.67
2011-05-29 19:00:00,256.04
2011-05-29 20:00:00,224.35
2011-05-29 21:00:00,166.46
2011-05-29 22:00:00,122.88
2011-05-29 23:00:00,104.92
2011-05-30 00:00:00,95.49
2011-05-30 01:00:00,80.47
2011-05-30 02:00:00,52.47
2011-05-30 03:00:00,31.02
2011-05-30 04:00:00,17.97
2011-05-30 05:00:00,9.96
2011-05-30 06:00:00,43.12
2011-05-30 07:00:00,54.07
2011-05-30 08:00:00,118.34
2011-05-30 09:00:00,217.11
2011-05-30 10:00:00,285.32
2011-05-30 11:00:00,361.26
2011-05-30 12:00:00,369.95
2011-05-30 13:00:00,368.35
2011-05-30 14:00:00,367.13
2011-05-30 15:00:00,360.24
2011-05-30 16:00:00,354.91
2011-05-30 17:00:00,440.89
2011-05-30 18:00:00,424.99
2011-05-30 19:00:00,329.85
2011-05-30 20:00:00,328.86
2011-05-30 21:00:00,349.04
2011-05-30 22:00:00,243.77
2011-05-30 23:00:00,98.19
2011-05-31 00:00:00,33.18
2011-05-31 01:00:00,18.72
2011-05-31 02:00:00,7.77
2011-05-31 03:00:00,3.8
2011-05-31 04:00:00,5.71
2011-05-31 05:00:00,21.93
2011-05-31 06:00:00,107.27
2011-05-31 07:00:00,302.68
2011-05-31 08:00:00,440.37
2011-05-31 09:00:00,186.64
2011-05-31 10:00:00,127.27
2011-05-31 11:00:00,129.88
2011-05-31 12:00:00,151.77
2011-05-31 13:00:00,149.83
2011-05-31 14:00:00,143.98
2011-05-31 15:00:00,147.25
2011-05-31 16:00:00,233.3
2011-05-31 17:00:00,501.76
2011-05-31 18:00:00,502.22
2011-05-31 19:00:00,373.18
2011-05-31 20:00:00,281.21
2011-05-31 21:00:00,211.87
2011-05-31 22:00:00,149.52
2011-05-31 23:00:00,74.43
2011-06-20 00:00:00,30.78
2011-06-20 01:00:00,16.65
2011-06-20 02:00:00,7.69
2011-06-20 03:00:00,4.33
2011-06-20 04:00:00,4.76
2011-06-20 05:00:00,18.58
2011-06-20 06:00:00,100.96
2011-06-20 07:00:00,148.09
2011-06-20 08:00:00,294.24
2011-06-20 09:00:00,204.76
2011-06-20 10:00:00,112.96
2011-06-20 11:00:00,126.06
2011-06-20 12:00:00,176.04
2011-06-20 13:00:00,180.95
2011-06-20 14:00:00,161.57
2011-06-20 15:00:00,163.37
2011-06-20 16:00:00,288.8
2011-06-20 17:00:00,503.01
2011-06-20 18:00:00,535.99
2011-06-20 19:00:00,389.8
2011-06-20 20:00:00,299.95
2011-06-20 21:00:00,205.38
2011-06-20 22:00:00,129.56
2011-06-20 23:00:00,82.13
2011-06-21 00:00:00,29.99
2011-06-21 01:00:00,12.18
2011-06-21 02:00:00,6.24
2011-06-21 03:00:00,4.79
2011-06-21 04:00:00,5.32
2011-06-21 05:00:00,19.49
2011-06-21 06:00:00,117.3
2011-06-21 07:00:00,288.86
2011-06-21 08:00:00,416.55
2011-06-21 09:00:00,194.0
2011-06-21 10:00:00,110.22
2011-06-21 11:00:00,110.7
2011-06-21 12:00:00,168.21
2011-06-21 13:00:00,161.44
2011-06-21 14:00:00,156.12
2011-06-21 15:00:00,165.67
2011-06-21 16:00:00,280.64
2011-06-21 17:00:00,543.27
2011-06-21 18:00:00,490.32
2011-06-21 19:00:00,342.64
2011-06-21 20:00:00,217.36
2011-06-21 21:00:00,224.45
2011-06-21 22:00:00,155.48
2011-06-21 23:00:00,78.73
2011-06-22 00:00:00,33.5
2011-06-22 01:00:00,18.26
2011-06-22 02:00:00,10.75
2011-06-22 03:00:00,5.47
2011-06-22 04:00:00,6.14
2011-06-22 05:00:00,26.89
2011-06-22 06:00:00,109.43
2011-06-22 07:00:00,300.5
2011-06-22 08:00:00,431.85
2011-06-22 09:00:00,192.66
2011-06-22 10:00:00,123.76
2011-06-22 11:00:00,140.03
2011-06-22 12:00:00,167.5
2011-06-22 13:00:00,161.3
2011-06-22 14:00:00,160.37
2011-06-22 15:00:00,160.66
2011-06-22 16:00:00,257.67
2011-06-22 17:00:00,524.58
2011-06-22 18:00:00,495.71
2011-06-22 19:00:00,372.74
2011-06-22 20:00:00,287.57
2011-06-22 21:00:00,220.39
2011-06-22 22:00:00,165.12
2011-06-22 23:00:00,95.39
2011-06-23 00:00:00,41.4
2011-06-23 01:00:00,20.62
2011-06-23 02:00:00,9.51
2011-06-23 03:00:00,5.03
2011-06-23 04:00:00,6.4
2011-06-23 05:00:00,25.62
2011-06-23 06:00:00,122.88
2011-06-23 07:00:00,317.48
2011-06-23 08:00:00,433.46
2011-06-23 09:00:00,204.54
2011-06-23 10:00:00,129.06
2011-06-23 11:00:00,145.74
2011-06-23 12:00:00,168.46
2011-06-23 13:00:00,179.47
2011-06-23 14:00:00,161.35
2011-06-23 15:00:00,164.45
2011-06-23 16:00:00,285.25
2011-06-23 17:00:00,508.11
2011-06-23 18:00:00,513.42
2011-06-23 19:00:00,368.46
2011-06-23 20:00:00,306.15
2011-06-23 21:00:00,215.84
2011-06-23 22:00:00,162.07
2011-06-23 23:00:00,123.35
2011-06-24 00:00:00,57.88
2011-06-24 01:00:00,23.68
2011-06-24 02:00:00,11.78
2011-06-24 03:00:00,5.82
2011-06-24 04:00:00,6.05
2011-06-24 05:00:00,24.0
2011-06-24 06:00:00,101.72
2011-06-24 07:00:00,287.55
2011-06-24 08:00:00,451.39
2011-06-24 09:00:00,224.48
2011-06-24 10:00:00,138.09
2011-06-24 11:00:00,166.94
2011-06-24 12:00:00,214.6
2011-06-24 13:00:00,213.33
2011-06-24 14:00:00,220.28
2011-06-24 15:00:00,215.42
2011-06-24 16:00:00,360.3925
2011-06-24 17:00:00,551.14
2011-06-24 18:00:00,485.28
2011-06-24 19:00:00,383.09
2011-06-24 20:00:00,291.36
2011-06-24 21:00:00,237.04
2011-06-24 22:00:00,191.54
2011-06-24 23:00:00,146.65
2011-06-25 00:00:00,107.85
2011-06-25 01:00:00,85.78
2011-06-25 02:00:00,56.05
2011-06-25 03:00:00,34.37
2011-06-25 04:00:00,10.23
2011-06-25 05:00:00,9.92
2011-06-25 06:00:00,33.32
2011-06-25 07:00:00,66.46
2011-06-25 08:00:00,159.5
2011-06-25 09:00:00,214.74
2011-06-25 10:00:00,299.37
2011-06-25 11:00:00,380.78
2011-06-25 12:00:00,425.73
2011-06-25 13:00:00,429.24
2011-06-25 14:00:00,430.87
2011-06-25 15:00:00,421.68
2011-06-25 16:00:00,404.09
2011-06-25 17:00:00,400.65
2011-06-25 18:00:00,384.93
2011-06-25 19:00:00,357.09
2011-06-25 20:00:00,290.46
2011-06-25 21:00:00,236.16
2011-06-25 22:00:00,201.28
2011-06-25 23:00:00,143.44
2011-06-26 00:00:00,108.59
2011-06-26 01:00:00,95.0
2011-06-26 02:00:00,73.18
2011-06-26 03:00:00,35.29
2011-06-26 04:00:00,12.03
2011-06-26 05:00:00,12.85
2011-06-26 06:00:00,26.24
2011-06-26 07:00:00,54.35
2011-06-26 08:00:00,103.38
2011-06-26 09:00:00,189.68
2011-06-26 10:00:00,290.72
2011-06-26 11:00:00,382.7
2011-06-26 12:00:00,409.84
2011-06-26 13:00:00,412.36
2011-06-26 14:00:00,404.4
2011-06-26 15:00:00,412.17
2011-06-26 16:00:00,391.65
2011-06-26 17:00:00,370.28416666666664
2011-06-26 18:00:00,368.5375
2011-06-26 19:00:00,335.21
2011-06-26 20:00:00,244.51
2011-06-26 21:00:00,194.04
2011-06-26 22:00:00,189.36
2011-06-26 23:00:00,87.5
2011-06-27 00:00:00,44.02
2011-06-27 01:00:00,10.79
2011-06-27 02:00:00,11.15
2011-06-27 03:00:00,5.22
2011-06-27 04:00:00,5.42
2011-06-27 05:00:00,19.51
2011-06-27 06:00:00,113.28
2011-06-27 07:00:00,310.26
2011-06-27 08:00:00,390.86
2011-06-27 09:00:00,196.35
2011-06-27 10:00:00,117.63
2011-06-27 11:00:00,150.55
2011-06-27 12:00:00,181.7
2011-06-27 13:00:00,170.68
2011-06-27 14:00:00,166.11
2011-06-27 15:00:00,170.57
2011-06-27 16:00:00,287.77
2011-06-27 17:00:00,548.19
2011-06-27 18:00:00,509.31
2011-06-27 19:00:00,397.8
2011-06-27 20:00:00,320.64
2011-06-27 21:00:00,197.07
2011-06-27 22:00:00,132.35
2011-06-27 23:00:00,78.27
2011-06-28 00:00:00,30.97
2011-06-28 01:00:00,16.95
2011-06-28 02:00:00,11.02
2011-06-28 03:00:00,5.71
2011-06-28 04:00:00,7.27
2011-06-28 05:00:00,24.21
2011-06-28 06:00:00,110.82
2011-06-28 07:00:00,295.58
2011-06-28 08:00:00,435.8
2011-06-28 09:00:00,205.86
2011-06-28 10:00:00,119.41
2011-06-28 11:00:00,141.56
2011-06-28 12:00:00,166.78
2011-06-28 13:00:00,165.93
2011-06-28 14:00:00,150.66
2011-06-28 15:00:00,156.11
2011-06-28 16:00:00,249.47
2011-06-28 17:00:00,407.33
2011-06-28 18:00:00,395.82
2011-06-28 19:00:00,351.87
2011-06-28 20:00:00,304.12
2011-06-28 21:00:00,207.14
2011-06-28 22:00:00,150.16
2011-06-28 23:00:00,89.02
2011-06-29 00:00:00,34.23
2011-06-29 01:00:00,19.5
2011-06-29 02:00:00,6.81
2011-06-29 03:00:00,5.14
2011-06-29 04:00:00,6.18
2011-06-29 05:00:00,25.42
2011-06-29 06:00:00,109.93
2011-06-29 07:00:00,298.37
2011-06-29 08:00:00,472.63
2011-06-29 09:00:00,204.85
2011-06-29 10:00:00,120.28
2011-06-29 11:00:00,161.44
2011-06-29 12:00:00,201.26
2011-06-29 13:00:00,190.41
2011-06-29 14:00:00,158.14
2011-06-29 15:00:00,172.82
2011-06-29 16:00:00,297.03
2011-06-29 17:00:00,570.68
2011-06-29 18:00:00,553.7
2011-06-29 19:00:00,376.77
2011-06-29 20:00:00,303.2
2011-06-29 21:00:00,232.73
2011-06-29 22:00:00,166.92
2011-06-29 23:00:00,97.01
2011-06-30 00:00:00,44.61
2011-06-30 01:00:00,20.21
2011-06-30 02:00:00,8.43
2011-06-30 03:00:00,6.56
2011-06-30 04:00:00,6.17
2011-06-30 05:00:00,27.35
2011-06-30 06:00:00,118.12
2011-06-30 07:00:00,324.73
2011-06-30 08:00:00,467.2
2011-06-30 09:00:00,209.56
2011-06-30 10:00:00,125.97
2011-06-30 11:00:00,153.26
2011-06-30 12:00:00,202.76
2011-06-30 13:00:00,197.5
2011-06-30 14:00:00,159.97
2011-06-30 15:00:00,180.32
2011-06-30 16:00:00,297.47
2011-06-30 17:00:00,573.54
2011-06-30 18:00:00,551.76
2011-06-30 19:00:00,382.96
2011-06-30 20:00:00,310.4
2011-06-30 21:00:00,232.81
2011-06-30 22:00:00,171.41
2011-06-30 23:00:00,126.62
2011-07-20 00:00:00,32.3
2011-07-20 01:00:00,17.94
2011-07-20 02:00:00,6.55
2011-07-20 03:00:00,5.62
2011-07-20 04:00:00,6.65
2011-07-20 05:00:00,30.42
2011-07-20 06:00:00,122.08
2011-07-20 07:00:00,300.31
2011-07-20 08:00:00,432.76
2011-07-20 09:00:00,203.97
2011-07-20 10:00:00,125.64
2011-07-20 11:00:00,134.93
2011-07-20 12:00:00,157.24
2011-07-20 13:00:00,156.37
2011-07-20 14:00:00,151.99
2011-07-20 15:00:00,154.29
2011-07-20 16:00:00,271.43
2011-07-20 17:00:00,491.68
2011-07-20 18:00:00,493.88
2011-07-20 19:00:00,380.5
2011-07-20 20:00:00,301.52
2011-07-20 21:00:00,212.05
2011-07-20 22:00:00,165.28
2011-07-20 23:00:00,108.71
2011-07-21 00:00:00,43.64
2011-07-21 01:00:00,17.32
2011-07-21 02:00:00,6.68
2011-07-21 03:00:00,5.89
2011-07-21 04:00:00,5.58
2011-07-21 05:00:00,20.95
2011-07-21 06:00:00,122.91
2011-07-21 07:00:00,304.49
2011-07-21 08:00:00,437.51
2011-07-21 09:00:00,193.65
2011-07-21 10:00:00,119.37
2011-07-21 11:00:00,128.1
2011-07-21 12:00:00,151.04
2011-07-21 13:00:00,145.62
2011-07-21 14:00:00,139.6
2011-07-21 15:00:00,142.73
2011-07-21 16:00:00,239.37
2011-07-21 17:00:00,460.46
2011-07-21 18:00:00,463.67
2011-07-21 19:00:00,394.96
2011-07-21 20:00:00,285.21
2011-07-21 21:00:00,217.51
2011-07-21 22:00:00,168.98
2011-07-21 23:00:00,125.52
2011-07-22 00:00:00,63.79
2011-07-22 01:00:00,28.59
2011-07-22 02:00:00,17.91
2011-07-22 03:00:00,6.86
2011-07-22 04:00:00,7.03
2011-07-22 05:00:00,25.02
2011-07-22 06:00:00,107.59
2011-07-22 07:00:00,289.39
2011-07-22 08:00:00,451.79
2011-07-22 09:00:00,222.7
2011-07-22 10:00:00,146.7
2011-07-22 11:00:00,167.64
2011-07-22 12:00:00,189.09
2011-07-22 13:00:00,187.28
2011-07-22 14:00:00,182.89
2011-07-22 15:00:00,175.18
2011-07-22 16:00:00,324.6575
2011-07-22 17:00:00,480.27
2011-07-22 18:00:00,454.62
2011-07-22 19:00:00,350.19
2011-07-22 20:00:00,283.61
2011-07-22 21:00:00,218.85
2011-07-22 22:00:00,196.47
2011-07-22 23:00:00,145.72
2011-07-23 00:00:00,123.96
2011-07-23 01:00:00,88.9
2011-07-23 02:00:00,69.13
2011-07-23 03:00:00,29.05
2011-07-23 04:00:00,9.72
2011-07-23 05:00:00,9.19
2011-07-23 06:00:00,34.6
2011-07-23 07:00:00,69.96
2011-07-23 08:00:00,161.3
2011-07-23 09:00:00,220.98
2011-07-23 10:00:00,290.05
2011-07-23 11:00:00,334.31
